Date,District_Name,Neighborhood_Name,Sensus_Area,Population
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,5044,1288
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,5045,1529
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,5046,1165
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,5047,1284
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,5048,1279
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5049,1627
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5050,1628
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5051,1626
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5052,1524
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5053,1467
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5054,1032
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5055,1440
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5056,1213
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5057,1716
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5058,1584
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5059,1588
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5060,1092
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5061,1427
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5062,1594
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5063,1567
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5064,1601
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5065,1658
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5066,1191
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5067,1291
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5068,1457
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5069,1714
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5070,1458
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5071,1573
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5072,1634
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5073,1628
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5074,1714
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5075,1689
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5076,1328
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5077,1405
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5078,2010
2015-01-01,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5079,1235
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5080,1324
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5081,1515
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5082,1645
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5083,1304
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5084,1381
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5085,1313
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5086,1331
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5087,1514
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5088,1764
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5089,1666
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5090,1842
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5091,1515
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5092,1504
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5093,1137
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5094,2533
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5095,1602
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5096,1069
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5097,1593
2015-01-01,Sarrià-Sant Gervasi,el Putxet i el Farró,5098,1472
2015-01-01,Gràcia,Vallcarca i els Penitents,6001,1127
2015-01-01,Gràcia,Vallcarca i els Penitents,6002,1443
2015-01-01,Gràcia,Vallcarca i els Penitents,6003,2245
2015-01-01,Gràcia,Vallcarca i els Penitents,6004,1460
2015-01-01,Gràcia,Vallcarca i els Penitents,6006,1018
2015-01-01,Gràcia,Vallcarca i els Penitents,6007,1794
2015-01-01,Gràcia,Vallcarca i els Penitents,6008,1862
2015-01-01,Gràcia,Vallcarca i els Penitents,6009,1239
2015-01-01,Gràcia,Vallcarca i els Penitents,6010,1014
2015-01-01,Gràcia,Vallcarca i els Penitents,6011,1232
2015-01-01,Gràcia,Vallcarca i els Penitents,6012,1086
2015-01-01,Gràcia,el Coll,6013,1721
2015-01-01,Gràcia,el Coll,6014,1351
2015-01-01,Gràcia,el Coll,6015,1351
2015-01-01,Gràcia,el Coll,6016,1593
2015-01-01,Gràcia,el Coll,6017,1335
2015-01-01,Gràcia,la Salut,6018,1281
2015-01-01,Gràcia,la Salut,6019,1528
2015-01-01,Gràcia,la Salut,6020,1127
2015-01-01,Gràcia,la Salut,6021,1363
2015-01-01,Gràcia,la Salut,6022,1386
2015-01-01,Gràcia,la Salut,6023,1326
2015-01-01,Gràcia,la Salut,6024,1594
2015-01-01,Gràcia,la Salut,6025,1400
2015-01-01,Gràcia,la Salut,6026,1021
2015-01-01,Gràcia,la Salut,6027,1194
2015-01-01,Gràcia,la Vila de Gràcia,6028,1320
2015-01-01,Gràcia,la Vila de Gràcia,6029,1225
2015-01-01,Gràcia,la Vila de Gràcia,6030,1354
2015-01-01,Gràcia,la Vila de Gràcia,6031,1088
2015-01-01,Gràcia,la Vila de Gràcia,6032,1142
2015-01-01,Gràcia,la Vila de Gràcia,6033,1320
2015-01-01,Gràcia,la Vila de Gràcia,6034,1250
2015-01-01,Gràcia,la Vila de Gràcia,6035,1016
2015-01-01,Gràcia,la Vila de Gràcia,6036,1385
2015-01-01,Gràcia,la Vila de Gràcia,6037,1091
2015-01-01,Gràcia,la Vila de Gràcia,6038,1475
2015-01-01,Gràcia,la Vila de Gràcia,6039,1573
2015-01-01,Gràcia,la Vila de Gràcia,6040,1617
2015-01-01,Gràcia,la Vila de Gràcia,6041,1693
2015-01-01,Gràcia,la Vila de Gràcia,6042,1703
2015-01-01,Gràcia,la Vila de Gràcia,6043,1215
2015-01-01,Gràcia,la Vila de Gràcia,6044,1459
2015-01-01,Gràcia,la Vila de Gràcia,6045,1303
2015-01-01,Gràcia,la Vila de Gràcia,6046,1075
2015-01-01,Gràcia,la Vila de Gràcia,6047,1775
2015-01-01,Gràcia,la Vila de Gràcia,6048,1400
2015-01-01,Gràcia,la Vila de Gràcia,6049,1111
2015-01-01,Gràcia,la Vila de Gràcia,6050,1229
2015-01-01,Gràcia,la Vila de Gràcia,6051,1306
2015-01-01,Gràcia,la Vila de Gràcia,6052,1602
2015-01-01,Gràcia,la Vila de Gràcia,6053,1493
2015-01-01,Gràcia,la Vila de Gràcia,6054,1593
2015-01-01,Gràcia,la Vila de Gràcia,6055,1430
2015-01-01,Gràcia,la Vila de Gràcia,6056,1524
2015-01-01,Gràcia,la Vila de Gràcia,6057,1498
2015-01-01,Gràcia,la Vila de Gràcia,6058,1692
2015-01-01,Gràcia,la Vila de Gràcia,6059,1503
2015-01-01,Gràcia,la Vila de Gràcia,6060,1788
2015-01-01,Gràcia,la Vila de Gràcia,6061,1343
2015-01-01,Gràcia,la Vila de Gràcia,6062,1354
2015-01-01,Gràcia,la Vila de Gràcia,6063,1496
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6064,1896
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6065,1175
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6066,959
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6067,1757
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6068,1474
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6069,1117
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6070,1813
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6071,1083
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6072,1605
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6073,1396
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6074,1080
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6075,1084
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6076,1267
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6077,1214
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6078,1275
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6079,1114
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6080,1169
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6081,1268
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6082,1776
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6083,1716
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6084,1454
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6085,1202
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6086,950
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6087,1860
2015-01-01,Gràcia,el Camp d'en Grassot i Gràcia Nova,6088,1209
2015-01-01,Horta-Guinardó,el Baix Guinardó,7001,1555
2015-01-01,Horta-Guinardó,el Baix Guinardó,7002,1126
2015-01-01,Horta-Guinardó,el Baix Guinardó,7003,1294
2015-01-01,Horta-Guinardó,el Baix Guinardó,7004,1507
2015-01-01,Horta-Guinardó,el Baix Guinardó,7005,1501
2015-01-01,Horta-Guinardó,el Baix Guinardó,7006,955
2015-01-01,Horta-Guinardó,el Baix Guinardó,7007,1397
2015-01-01,Horta-Guinardó,el Baix Guinardó,7008,1423
2015-01-01,Horta-Guinardó,el Baix Guinardó,7009,1176
2015-01-01,Horta-Guinardó,el Baix Guinardó,7010,1326
2015-01-01,Horta-Guinardó,el Baix Guinardó,7011,1125
2015-01-01,Horta-Guinardó,el Baix Guinardó,7012,1543
2015-01-01,Horta-Guinardó,el Baix Guinardó,7013,1229
2015-01-01,Horta-Guinardó,el Baix Guinardó,7014,908
2015-01-01,Horta-Guinardó,el Baix Guinardó,7015,1397
2015-01-01,Horta-Guinardó,el Baix Guinardó,7016,1333
2015-01-01,Horta-Guinardó,el Baix Guinardó,7017,1640
2015-01-01,Horta-Guinardó,el Baix Guinardó,7018,1587
2015-01-01,Horta-Guinardó,el Baix Guinardó,7019,1452
2015-01-01,Horta-Guinardó,Can Baró,7020,1553
2015-01-01,Horta-Guinardó,Can Baró,7021,1044
2015-01-01,Horta-Guinardó,Can Baró,7022,1116
2015-01-01,Horta-Guinardó,Can Baró,7023,1276
2015-01-01,Horta-Guinardó,Can Baró,7024,1407
2015-01-01,Horta-Guinardó,Can Baró,7025,1373
2015-01-01,Horta-Guinardó,Can Baró,7026,1055
2015-01-01,Horta-Guinardó,el Guinardó,7027,1946
2015-01-01,Horta-Guinardó,el Guinardó,7028,1446
2015-01-01,Horta-Guinardó,el Guinardó,7029,1263
2015-01-01,Horta-Guinardó,el Guinardó,7030,1328
2015-01-01,Horta-Guinardó,el Guinardó,7031,1558
2015-01-01,Horta-Guinardó,el Guinardó,7032,1293
2015-01-01,Horta-Guinardó,el Guinardó,7033,1377
2015-01-01,Horta-Guinardó,el Guinardó,7034,1553
2015-01-01,Horta-Guinardó,el Guinardó,7035,1760
2015-01-01,Horta-Guinardó,el Guinardó,7036,1346
2015-01-01,Horta-Guinardó,el Guinardó,7037,1480
2015-01-01,Horta-Guinardó,el Guinardó,7038,1317
2015-01-01,Horta-Guinardó,el Guinardó,7039,1545
2015-01-01,Horta-Guinardó,el Guinardó,7040,1468
2015-01-01,Horta-Guinardó,el Guinardó,7041,1377
2015-01-01,Horta-Guinardó,el Guinardó,7042,1530
2015-01-01,Horta-Guinardó,el Guinardó,7043,1371
2015-01-01,Horta-Guinardó,el Guinardó,7044,1278
2015-01-01,Horta-Guinardó,el Guinardó,7045,1478
2015-01-01,Horta-Guinardó,el Guinardó,7046,1396
2015-01-01,Horta-Guinardó,el Guinardó,7047,1423
2015-01-01,Horta-Guinardó,el Guinardó,7048,1191
2015-01-01,Horta-Guinardó,el Guinardó,7049,1216
2015-01-01,Horta-Guinardó,el Guinardó,7050,1128
2015-01-01,Horta-Guinardó,el Guinardó,7051,1716
2015-01-01,Horta-Guinardó,la Font d'en Fargues,7052,1240
2015-01-01,Horta-Guinardó,la Font d'en Fargues,7053,1469
2015-01-01,Horta-Guinardó,la Font d'en Fargues,7054,1532
2015-01-01,Horta-Guinardó,la Font d'en Fargues,7055,1158
2015-01-01,Horta-Guinardó,la Font d'en Fargues,7056,1174
2015-01-01,Horta-Guinardó,la Font d'en Fargues,7057,1436
2015-01-01,Horta-Guinardó,la Font d'en Fargues,7058,1390
2015-01-01,Horta-Guinardó,el Carmel,7059,1307
2015-01-01,Horta-Guinardó,el Carmel,7060,1816
2015-01-01,Horta-Guinardó,el Carmel,7061,1250
2015-01-01,Horta-Guinardó,el Carmel,7062,1260
2015-01-01,Horta-Guinardó,el Carmel,7063,1451
2015-01-01,Horta-Guinardó,el Carmel,7064,1667
2015-01-01,Horta-Guinardó,el Carmel,7065,1626
2015-01-01,Horta-Guinardó,el Carmel,7066,1752
2015-01-01,Horta-Guinardó,el Carmel,7067,1515
2015-01-01,Horta-Guinardó,el Carmel,7068,1189
2015-01-01,Horta-Guinardó,el Carmel,7069,1444
2015-01-01,Horta-Guinardó,el Carmel,7070,1382
2015-01-01,Horta-Guinardó,el Carmel,7071,1351
2015-01-01,Horta-Guinardó,el Carmel,7072,1337
2015-01-01,Horta-Guinardó,el Carmel,7073,1062
2015-01-01,Horta-Guinardó,el Carmel,7074,1716
2015-01-01,Horta-Guinardó,el Carmel,7075,1249
2015-01-01,Horta-Guinardó,el Carmel,7076,1334
2015-01-01,Horta-Guinardó,el Carmel,7077,1283
2015-01-01,Horta-Guinardó,el Carmel,7078,1309
2015-01-01,Horta-Guinardó,el Carmel,7079,1366
2015-01-01,Horta-Guinardó,el Carmel,7080,1783
2015-01-01,Horta-Guinardó,la Teixonera,7081,1966
2015-01-01,Horta-Guinardó,la Teixonera,7082,1290
2015-01-01,Horta-Guinardó,la Teixonera,7083,1238
2015-01-01,Horta-Guinardó,la Teixonera,7084,1316
2015-01-01,Horta-Guinardó,la Teixonera,7085,1287
2015-01-01,Horta-Guinardó,la Teixonera,7086,1442
2015-01-01,Horta-Guinardó,la Teixonera,7087,1569
2015-01-01,Horta-Guinardó,la Teixonera,7088,1252
2015-01-01,Horta-Guinardó,Sant Genís dels Agudells,7089,1283
2015-01-01,Horta-Guinardó,Sant Genís dels Agudells,7090,1413
2015-01-01,Horta-Guinardó,Sant Genís dels Agudells,7091,1124
2015-01-01,Horta-Guinardó,Sant Genís dels Agudells,7092,1344
2015-01-01,Horta-Guinardó,Sant Genís dels Agudells,7093,1557
2015-01-01,Horta-Guinardó,Montbau,7094,1205
2015-01-01,Horta-Guinardó,Montbau,7095,1536
2015-01-01,Horta-Guinardó,Montbau,7096,1385
2015-01-01,Horta-Guinardó,Montbau,7097,915
2015-01-01,Horta-Guinardó,la Vall d'Hebron,7098,1871
2015-01-01,Horta-Guinardó,la Vall d'Hebron,7099,1069
2015-01-01,Horta-Guinardó,la Vall d'Hebron,7100,1160
2015-01-01,Horta-Guinardó,la Vall d'Hebron,7101,1367
2015-01-01,Horta-Guinardó,la Clota,7102,542
2015-01-01,Horta-Guinardó,Horta,7103,1479
2015-01-01,Horta-Guinardó,Horta,7104,1577
2015-01-01,Horta-Guinardó,Horta,7105,1052
2015-01-01,Horta-Guinardó,Horta,7106,1110
2015-01-01,Horta-Guinardó,Horta,7107,1246
2015-01-01,Horta-Guinardó,Horta,7108,1244
2015-01-01,Horta-Guinardó,Horta,7109,1630
2015-01-01,Horta-Guinardó,Horta,7110,1011
2015-01-01,Horta-Guinardó,Horta,7111,888
2015-01-01,Horta-Guinardó,Horta,7112,1256
2015-01-01,Horta-Guinardó,Horta,7113,1164
2015-01-01,Horta-Guinardó,Horta,7114,1170
2015-01-01,Horta-Guinardó,Horta,7115,1136
2015-01-01,Horta-Guinardó,Horta,7116,1474
2015-01-01,Horta-Guinardó,Horta,7117,1565
2015-01-01,Horta-Guinardó,Horta,7118,1216
2015-01-01,Horta-Guinardó,Horta,7119,1181
2015-01-01,Horta-Guinardó,Horta,7120,1209
2015-01-01,Horta-Guinardó,Horta,7121,1190
2015-01-01,Horta-Guinardó,Horta,7122,1304
2015-01-01,Horta-Guinardó,Horta,7123,1367
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8001,1249
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8002,1277
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8003,1214
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8004,1403
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8005,1150
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8006,1468
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8007,1194
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8008,1628
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8009,1663
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8010,1111
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8011,1168
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8012,1357
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8013,1209
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8014,1192
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8015,1357
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8016,1179
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8017,1322
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8018,1553
2015-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8019,1750
2015-01-01,Nou Barris,Porta,8020,1249
2015-01-01,Nou Barris,Porta,8021,1452
2015-01-01,Nou Barris,Porta,8022,1212
2015-01-01,Nou Barris,Porta,8023,1350
2015-01-01,Nou Barris,Porta,8024,1384
2015-01-01,Nou Barris,Porta,8025,1179
2015-01-01,Nou Barris,Porta,8026,1334
2015-01-01,Nou Barris,Porta,8027,1265
2015-01-01,Nou Barris,Porta,8028,1085
2015-01-01,Nou Barris,Porta,8029,1496
2015-01-01,Nou Barris,Porta,8030,1436
2015-01-01,Nou Barris,Porta,8031,1293
2015-01-01,Nou Barris,Porta,8032,1317
2015-01-01,Nou Barris,Porta,8033,1418
2015-01-01,Nou Barris,Porta,8034,1146
2015-01-01,Nou Barris,Porta,8035,1726
2015-01-01,Nou Barris,Porta,8036,1466
2015-01-01,Nou Barris,Porta,8037,1491
2015-01-01,Nou Barris,el Turó de la Peira,8038,1443
2015-01-01,Nou Barris,el Turó de la Peira,8039,1525
2015-01-01,Nou Barris,el Turó de la Peira,8040,1624
2015-01-01,Nou Barris,el Turó de la Peira,8041,2346
2015-01-01,Nou Barris,el Turó de la Peira,8042,1291
2015-01-01,Nou Barris,el Turó de la Peira,8043,1143
2015-01-01,Nou Barris,el Turó de la Peira,8044,1348
2015-01-01,Nou Barris,el Turó de la Peira,8045,1693
2015-01-01,Nou Barris,el Turó de la Peira,8046,1367
2015-01-01,Nou Barris,el Turó de la Peira,8047,1548
2015-01-01,Nou Barris,Can Peguera,8048,1037
2015-01-01,Nou Barris,Can Peguera,8049,1238
2015-01-01,Nou Barris,la Guineueta,8050,1431
2015-01-01,Nou Barris,la Guineueta,8051,1350
2015-01-01,Nou Barris,la Guineueta,8052,850
2015-01-01,Nou Barris,la Guineueta,8053,1139
2015-01-01,Nou Barris,la Guineueta,8054,1670
2015-01-01,Nou Barris,la Guineueta,8055,1857
2015-01-01,Nou Barris,la Guineueta,8215,1433
2015-01-01,Nou Barris,la Guineueta,8056,1441
2015-01-01,Nou Barris,la Guineueta,8057,1308
2015-01-01,Nou Barris,la Guineueta,8058,1620
2015-01-01,Nou Barris,la Guineueta,8059,998
2015-01-01,Nou Barris,Canyelles,8060,1198
2015-01-01,Nou Barris,Canyelles,8061,1667
2015-01-01,Nou Barris,Canyelles,8062,1215
2015-01-01,Nou Barris,Canyelles,8063,1147
2015-01-01,Nou Barris,Canyelles,8064,1725
2015-01-01,Nou Barris,les Roquetes,8065,1690
2015-01-01,Nou Barris,les Roquetes,8066,1598
2015-01-01,Nou Barris,les Roquetes,8067,1601
2015-01-01,Nou Barris,les Roquetes,8068,1824
2015-01-01,Nou Barris,les Roquetes,8069,1454
2015-01-01,Nou Barris,les Roquetes,8070,1406
2015-01-01,Nou Barris,les Roquetes,8071,1613
2015-01-01,Nou Barris,les Roquetes,8072,1178
2015-01-01,Nou Barris,les Roquetes,8073,1605
2015-01-01,Nou Barris,les Roquetes,8074,1431
2015-01-01,Nou Barris,Verdun,8075,1824
2015-01-01,Nou Barris,Verdun,8076,1568
2015-01-01,Nou Barris,Verdun,8077,1430
2015-01-01,Nou Barris,Verdun,8078,1470
2015-01-01,Nou Barris,Verdun,8079,1405
2015-01-01,Nou Barris,Verdun,8080,1448
2015-01-01,Nou Barris,Verdun,8081,1535
2015-01-01,Nou Barris,Verdun,8082,1546
2015-01-01,Nou Barris,la Prosperitat,8083,1255
2015-01-01,Nou Barris,la Prosperitat,8084,1151
2015-01-01,Nou Barris,la Prosperitat,8085,1433
2015-01-01,Nou Barris,la Prosperitat,8086,1660
2015-01-01,Nou Barris,la Prosperitat,8087,1250
2015-01-01,Nou Barris,la Prosperitat,8088,1244
2015-01-01,Nou Barris,la Prosperitat,8089,1233
2015-01-01,Nou Barris,la Prosperitat,8090,1195
2015-01-01,Nou Barris,la Prosperitat,8091,1157
2015-01-01,Nou Barris,la Prosperitat,8092,1004
2015-01-01,Nou Barris,la Prosperitat,8093,1240
2015-01-01,Nou Barris,la Prosperitat,8094,1480
2015-01-01,Nou Barris,la Prosperitat,8095,1076
2015-01-01,Nou Barris,la Prosperitat,8096,1446
2015-01-01,Nou Barris,la Prosperitat,8097,1337
2015-01-01,Nou Barris,la Prosperitat,8098,1240
2015-01-01,Nou Barris,la Prosperitat,8099,1308
2015-01-01,Nou Barris,la Prosperitat,8100,1215
2015-01-01,Nou Barris,la Prosperitat,8101,1690
2015-01-01,Nou Barris,la Prosperitat,8102,1360
2015-01-01,Nou Barris,la Trinitat Nova,8103,1494
2015-01-01,Nou Barris,la Trinitat Nova,8104,1214
2015-01-01,Nou Barris,la Trinitat Nova,8105,1619
2015-01-01,Nou Barris,la Trinitat Nova,8106,1236
2015-01-01,Nou Barris,la Trinitat Nova,8107,1772
2015-01-01,Nou Barris,Torre Baró,8108,1722
2015-01-01,Nou Barris,Torre Baró,8109,1012
2015-01-01,Nou Barris,Ciutat Meridiana,8110,1863
2015-01-01,Nou Barris,Ciutat Meridiana,8111,1566
2015-01-01,Nou Barris,Ciutat Meridiana,8112,1641
2015-01-01,Nou Barris,Ciutat Meridiana,8113,1706
2015-01-01,Nou Barris,Ciutat Meridiana,8114,1854
2015-01-01,Nou Barris,Ciutat Meridiana,8115,1609
2015-01-01,Nou Barris,Vallbona,8116,1334
2015-01-01,Sant Andreu,la Trinitat Vella,9001,2580
2015-01-01,Sant Andreu,la Trinitat Vella,9002,2178
2015-01-01,Sant Andreu,la Trinitat Vella,9003,2060
2015-01-01,Sant Andreu,la Trinitat Vella,9004,1706
2015-01-01,Sant Andreu,la Trinitat Vella,9005,1544
2015-01-01,Sant Andreu,Baró de Viver,9006,1227
2015-01-01,Sant Andreu,Baró de Viver,9007,1255
2015-01-01,Sant Andreu,el Bon Pastor,9008,1894
2015-01-01,Sant Andreu,el Bon Pastor,9009,1416
2015-01-01,Sant Andreu,el Bon Pastor,9010,1780
2015-01-01,Sant Andreu,el Bon Pastor,9011,1880
2015-01-01,Sant Andreu,el Bon Pastor,9013,1874
2015-01-01,Sant Andreu,el Bon Pastor,9014,1935
2015-01-01,Sant Andreu,el Bon Pastor,9015,1781
2015-01-01,Sant Andreu,Sant Andreu,9016,1404
2015-01-01,Sant Andreu,Sant Andreu,9017,1461
2015-01-01,Sant Andreu,Sant Andreu,9018,1462
2015-01-01,Sant Andreu,Sant Andreu,9019,2361
2015-01-01,Sant Andreu,Sant Andreu,9020,1139
2015-01-01,Sant Andreu,Sant Andreu,9021,1359
2015-01-01,Sant Andreu,Sant Andreu,9022,1206
2015-01-01,Sant Andreu,Sant Andreu,9023,1212
2015-01-01,Sant Andreu,Sant Andreu,9024,1137
2015-01-01,Sant Andreu,Sant Andreu,9025,1164
2015-01-01,Sant Andreu,Sant Andreu,9026,1529
2015-01-01,Sant Andreu,Sant Andreu,9027,1375
2015-01-01,Sant Andreu,Sant Andreu,9028,1602
2015-01-01,Sant Andreu,Sant Andreu,9029,1179
2015-01-01,Sant Andreu,Sant Andreu,9030,1446
